Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TMEM245,820.1930850576728,-0.0003036613312452474,0.04116339552265836,0.0070468583589633925,0.9943774670474133,0.9995925663468931
C9orf64,280.19340328734853,-0.002968662455133277,0.04104817550247986,-0.938713037238489,0.3478780979658932,0.972449248033826
DOCK8-AS1,24.104341117667587,-0.003486011072858606,0.04032420596468776,-1.3871480036181638,0.16539663684927985,0.8225972015591941
SPATA6L,15.254966294015638,-0.0016795386184882016,0.0394792003657265,-1.0495456649417958,0.29392704960903104,0.9500670194926659
TMEM250,1038.2137188586396,0.0010810890326512007,0.04181261071841211,0.2607638078643281,0.7942746561710694,0.9995925663468931
FAM206A,201.24684407016568,-0.0017421861176974767,0.04119004987423173,-0.39374992156928823,0.6937656804371408,0.9995925663468931
GLIS3-AS1,0.3701916104463203,6.111149551752428e-05,0.04558233015269754,0.06511570287578121,0.9480818778795976,0.9995925663468931
TMEM252,0.349545735450478,-0.0004840606918670387,0.03490061404295359,-0.7374601203399165,0.46084258641887166,0.9995925663468931
C9orf72,238.65140873937298,0.0017322933088837352,0.04358276373288411,0.5604665430191653,0.5751612542125646,0.9995925663468931
HSPC220,1887.7375526834348,0.002370365884949184,0.04170348116787825,0.46822871812626293,0.6396210372992295,0.9995925663468931
SPATA31E1,0.34511479351326996,-0.00016101687488845443,0.03687538764233396,-0.35659059954027716,0.7213983159228883,0.9995925663468931
CACFD1,279.1980515423996,-0.001756007681032508,0.040814608328070746,-0.7963516203656436,0.42582768978506846,0.9995925663468931
INIP,239.01295165407365,0.004116211922330423,0.04385958461270853,0.9914040929758255,0.32148830246773175,0.9617133848647479
CAAP1,483.9043072875058,-0.004052751726183897,0.041121902767463296,-0.9522402048960652,0.3409751752742909,0.9684604777491781
SHOC1,0.9542220513190635,0.0006940514207667946,0.044651096446676294,0.6513918215476332,0.5147935886736912,0.9995925663468931
C9orf85,144.77974657099995,-0.009783432452091644,0.04297119936047313,-1.6438513477182515,0.10020691189736361,0.7023934013120129
RABL6,4117.584210837009,-0.0027274324103718876,0.04120400647410417,-0.6842961064484314,0.49378820510595745,0.9995925663468931
CARD19,243.47839504146467,-0.004238013675606068,0.04115007315931777,-1.1050549849507967,0.26913576437075326,0.9336242903011713
TMEM268,840.3412313120944,-0.0033833939716055176,0.04113849318865729,-0.906823012709807,0.36450039834808323,0.9763299267405001
CCDC171,37.5765550808046,-0.003827473820169168,0.0398070676126494,-1.5792256675370506,0.11428430454654437,0.732733958382665
NMRK1,380.3809150104983,0.003315526457185266,0.04539275547721854,1.1480602213215318,0.250943704119432,0.9167919632748519
STKLD1,2.323649232828484,-0.0006730013245592697,0.04220480937202129,-0.3880704594241879,0.6979638921656423,0.9995925663468931
AK8,28.597421986460677,0.0012545161342100075,0.04629577429940016,0.8005292556144165,0.42340422032719693,0.9995925663468931
SPACA9,85.97247302923738,0.00048031659302455,0.043252469972481764,0.20114536143167538,0.8405849134682353,0.9995925663468931
C9,2.2605053938978443,0.00033639485324763016,0.06337280670433551,0.9770103454658298,0.32856403066198503,0.9648288190561096
CA10,2.778148057220706,0.00017765333862197668,0.12544454838915356,1.2518777475745078,,0.8803458144610397
CA11,163.5351827438648,0.004329734580946634,0.05050835749548074,2.0851615982751084,0.03705463439751859,0.4838261243161949
CA12,345.6234043912009,-0.0009650602168180569,0.03938395805002408,-0.7872585961624087,0.431130501785165,0.9995925663468931
CA13,35.63133190261696,0.003352260675751962,0.04583418903663821,1.2570528853222673,0.2087344860799495,0.8784521839277435
CA14,4.219983916834905,0.0023807254059571483,0.04982853612186467,1.721587997655156,0.0851441789379281,0.6648857787869964
CA1,0.16186581920097068,-0.00011006479663553687,0.03734198556172661,-0.12438537922958703,0.901010149129224,0.9995925663468931
CA2,189.51812482411086,0.0030601547603347798,0.05418878705179019,2.160635733130595,0.03072348888427777,0.4435676078630837
CA3,7.625900478307049,0.002394959720124019,0.0686365511782964,2.935886433872487,,0.14463002289034266
CA4,1.9186017949507914,0.0003793309627129216,0.04801784280935067,0.5536024162535846,0.5798509720486673,0.9995925663468931
CA5A,2.9607001937244175,0.0002723531724724703,0.049847482785936544,0.523980640331705,0.6002920051855973,0.9995925663468931
PRO2325,207.64875596883272,0.0001778341342734719,0.042056920904673986,0.044439507913847945,0.9645540699795048,0.9995925663468931
CA5B,80.46458514156308,0.0005855878163735667,0.0426411224287605,0.18238219167762043,0.855282800403963,0.9995925663468931
CA6,0.48231065375456234,-0.00038362965664950194,0.03934638626675594,-0.5436052329976959,0.5867131579608084,0.9995925663468931
CA7,0.4576027183356221,-0.0006566396115638587,0.03648576537531659,-0.941641202424971,0.34637636746828826,0.972449248033826
CA8,104.97797925822897,-6.7861305369248e-05,0.04246524941445246,-0.09233178177178564,0.9264344380104131,0.9995925663468931
CA9,75.96124029354111,0.00011832133643884244,0.04502894905351622,0.1774882589937286,,0.9995925663468931
