Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
KDR,205.86190581699682,-0.007921857157826218,0.06887114138502089,-0.8144768136893903,0.4153718497767137,0.9599008955572432
KDSR,714.4626664450187,0.008887356341661655,0.06577237452132875,0.5025106272027616,0.6153083788478917,0.9994535312272573
KEAP1,2020.140966892086,0.0277832300437206,0.07412818870957609,1.3093800556847477,0.19040564390674342,0.8086900448509051
KEL,189.9268764322485,0.004527519364422612,0.07484688570593417,0.6769775727010584,0.4984201840569613,0.9967735278985326
KERA,0.7779564151466332,0.009253817313747706,0.09147056228646382,2.3547129737085903,0.018537017834056414,0.33604414985893777
KGFLP1,0.5982068593604587,0.00235848918310928,0.08018857720844053,0.8031621312065951,0.4218810301806031,0.9634610272978847
KGFLP2,36.49175680321446,-0.026236171994221347,0.07619615482472483,-1.7201517925587928,0.08540485325013393,0.6271334838006976
KHDC1L,1.4471415183880252,0.0005976802639429157,0.07239210716773439,0.1356640246795654,0.8920868888699904,0.9994535312272573
KHDC1,55.798402017374436,0.0011558902931199286,0.07124996784514213,0.14372923211832078,0.8857142869679142,0.9994535312272573
KHDRBS1,5430.884777862576,0.0014234405091023883,0.06128998440571514,0.0650973070490491,0.9480965245502395,0.9994535312272573
KHDRBS2,11.254621932888812,0.004412486021238329,0.10510643319250103,1.7373882610422582,0.08231866188938725,0.6184875986414271
KHDRBS3,59.620054068699254,0.010624482421999969,0.07739200786173939,1.2513174812753856,0.2108186700483945,0.8331447559139781
KHK,159.265664008227,0.018866181521752515,0.0802893918296605,1.6548897617447687,0.09794686143421481,0.6530224635421338
KHNYN,1537.2074541591253,0.003301845929353092,0.06279352133739621,0.23236349175580345,0.8162557023002389,0.9994535312272573
KHSRP,3199.7284194334898,-0.03363554242393723,0.07964767427574332,-1.7101008863980653,0.08724721891933383,0.6316295776598815
KIAA0020,1155.2928701334256,-0.0015024623909273473,0.06735275430907751,-0.15900992514647638,0.8736610541879388,0.9994535312272573
KIAA0040,2253.0818286667522,-0.016035896608803696,0.0706108215408153,-1.446706909447548,0.14797902847796437,0.743404340179703
KIAA0087,0.787865202285906,-0.0060731442504133,0.06445249578719096,-1.7148078353494474,0.0863804645216025,0.6295624684242256
EMC1,704.9184028781361,-0.016487929744533253,0.0630678668395705,-0.7607886303665754,0.4467833264548162,0.9751751120733269
KIAA0100,3596.109514464802,-0.05276603466074932,0.0853498423187097,-1.864386687257736,0.06226742104449584,0.5579623937343585
KIAA0101,1027.70514746597,0.016081327432816366,0.07738252095554644,1.41064716568349,0.15834867693341304,0.7624139272312218
DANCR,1531.5624689609447,0.002634616388907433,0.0704846489929045,0.24316028229837086,0.8078812336969232,0.9994535312272573
FAM30A,1059.7403653882836,0.0024442572684673235,0.07884016148912076,0.6714217538177616,0.5019518905461127,0.9987057561376937
KIAA0141,1187.4208236417142,-0.007355921830692603,0.06097040283109658,-0.3397357800506687,0.7340555141230776,0.9994535312272573
SPIDR,508.6708381288119,-0.012484066255393554,0.06268087946439636,-0.6084337471727513,0.5428998347942874,0.9994535312272573
IST1,3303.0935583134165,0.016524497000864627,0.0638804221910912,0.7553563402152536,0.45003520219906257,0.9755816929867541
GSE1,713.4652781748315,-0.0006680734307123283,0.06937227239158801,-0.05439550056843353,0.9566200635756851,0.9994535312272573
KIAA0195,1142.3240228622797,-0.05607189708268179,0.08308173553479285,-1.7647529046945407,0.07760530286782609,0.6066938909043763
KIAA0196,888.6667173257523,-0.002873170234864059,0.0653257666280281,-0.18896089206473443,0.85012346815625,0.9994535312272573
KIAA0226,1575.0063510290802,-0.02203476121158932,0.07260973942975307,-1.3564258118654415,0.1749637252323908,0.787209033761098
KIAA0232,556.0012948850866,-0.006266892559156097,0.06630953748745104,-0.40128764124738736,0.68820836159343,0.9994535312272573
